gene,cluster_1,cluster_2,cluster_3
tubb5,1.107741703,0.93892112,1.91899156
mdc1,0.021371381,0.036653116,0.014743237
ppp1r18os,0.00144003,0.000368762,0
nrm,0.199000306,0.105907791,0.112102089
ppp1r18,0.999474583,0.737749173,0.355402873
dhx16,0.163600377,0.099067583,0.090952088
x2310061i04rik,0.126442222,0.095813793,0.087179239
gm16279,0.002540078,0.001955472,0
atat1,0.029671469,0.044351011,0.059712948
mrps18b,0.248229447,0.164145668,0.09775121
ppp1r10,0.118350934,0.156827629,0.260451799
abcf1,0.507066171,0.364861487,0.260009508
prr3,0.047725047,0.057208719,0.038211812
gnl1,0.158803904,0.123358473,0.159664211
a930015d03rik,0.007471053,0.012937218,0.012710757
h2.t24,0.014708581,0.013857145,0.009232938
h2.t23,1.158538411,0.876959442,1.03191745
h2.t22,1.212169727,0.99488142,0.885576059
gm11127,0,0,0.001850176
gm19684,0.004727871,0.001490111,0.01115425
gm20478,0,0,0.001950146
rpp21,0.525112311,0.525733553,0.205962468
trim39,0.033850596,0.038076607,0.010727232
trim26,0.249243928,0.266608378,0.175459049
ppp1r11,0.691489774,0.634235174,0.632578307
znrd1,0.469466095,0.429371194,0.180380082
znrd1as,0.042264366,0.020798153,0.012878544
gabbr1,0.056563171,0.057452026,0.018724337
ubd,0,0.001167011,0.035090885
h2.m3,0.398823841,0.292384091,0.425672915
h2.m2,0,0,0.108283761
gm26917,0.194406861,0.252115508,0.318863888
gm42418,0.551255993,0.610168662,0.998608546
ay036118,0.060992318,0.126182474,0.170940205
x9130008f23rik,0.010106713,0.005466448,0.049602424
cenpq,0.146949565,0.199663529,0.057403452
mut,0.076349301,0.046331038,0.018584004
cd2ap,0.04624375,0.063353118,0.244361553
tnfrsf21,0.015621257,0.016578588,0.011393842
ankrd66,0.00068424,0,0.003368064
pla2g7,0.014971114,0.023065752,0.059738194
slc25a27,0,0.003758498,0
cyp39a1,0.002588941,0.001311393,0
enpp5,0.010789684,0.040488514,0.000683299
enpp4,0.025119976,0.128637412,0.011815718
clic5,0.004013455,0.003048006,0.002704908
runx2,0.227337035,0.136604325,0.083302686
runx2os2,0,0,0.001869456
runx2os1,0.095244587,0.045375386,0.041232467
supt3,0.130030624,0.052410296,0.034837937
cdc5l,0.43759168,0.386439027,0.394885628
b230354k17rik,0.027591743,0.013144713,0.036940841
spats1,0.008997266,0.000796356,0.004837552
aars2,0.028216004,0.009605276,0.023742132
nfkbie,0.14176043,0.186644653,0.547417678
slc35b2,0.185667242,0.160758585,0.131196407
hsp90ab1,2.625773648,2.206430186,2.670406335
slc29a1,0.168984271,0.091197996,0.029786902
tmem63b,0.013306884,0.018469824,0.163458431
mrpl14,0.497308738,0.412544797,1.2945972
x1600014c23rik,0,0.005009815,0
vegfa,0.007173891,0.056933281,0.016301228
mrps18a,0.407971368,0.271044731,0.257925702
rsph9,0.007021765,0.003779213,0.003389328
mad2l1bp,0.224826145,0.169809012,0.120167841
gtpbp2,0.408363995,0.377160416,0.485702134
polh,0.003753724,0.001967962,0.002424703
xpo5,0.01690437,0.006948581,0.001538952
polr1c,0.324222793,0.277441926,0.250561376
yipf3,0.584175737,0.469200571,0.341308449
lrrc73,0.011551454,0.003547421,0.002458077
tjap1,0.077836262,0.061933577,0.075730871
abcc10,0.005572136,0.012523191,0.002273037
zfp318,0.029211871,0.038112943,0.06262962
gm5093,0.037345469,0.027429042,0.019936742
dnph1,0.01085229,0.00061628,0.0034545
cul9,0.007975327,0.025772659,0.024787497
srf,0.095038028,0.069465633,0.102413169
klc4,0.05787868,0.051931795,0.032955223
mrpl2,0.172932254,0.170576494,0.091561813
cul7,0.004812444,0.005018634,0.012253691
rrp36,0.124610273,0.149962552,0.145807232
klhdc3,0.092072817,0.0784741,0.087183197
mea1,0.461133388,0.383405252,0.463550534
ppp2r5d,0.077458538,0.035967942,0.0645276
pex6,0.047259927,0.061992845,0.057073012
gnmt,0,0,0.001826275
cnpy3,0.095326272,0.129304843,0.378140633
ptcra,0.00297288,0.003843846,0
x2310039h08rik,0.177646821,0.172334252,0.100511828
rpl7l1,0.330131944,0.311074048,0.286861247
gltscr1l,0.054323121,0.049440778,0.039877042
a330017a19rik,0.046831594,0.064859658,0.021060561
tbcc,0.214388612,0.138069741,0.211211659
ubr2,0.173492191,0.171673675,0.108918279
mrps10,0.183343081,0.155939462,0.108993273
guca1b,0.00261043,0.001612346,0
guca1a,0.007714494,0.016961103,0.097508804
taf8,0.073192557,0.062362397,0.033761624
ccnd3,0.808294924,0.995903704,0.643798432
bysl,0.123224261,0.117116701,0.03645196
med20,0.119984647,0.121846834,0.100533608
gm20517,0.00659024,0.004087407,0.00143301
usp49,0.003243842,0.002476625,0.005910863
tomm6,0.206945864,0.155942132,0.134856233
tomm6os,0.002528752,0.00123411,0
frs3,0,0,0.003100959
tfeb,0.083833733,0.120791081,0.041589477
foxp4,0.08697248,0.096876732,0.351456716
a530064d06rik,0.002909452,0.001453778,0.004001941
trem1,0,0.001263498,0
trem3,0,0.001856902,0.001952069
treml4,0,0.001489871,0.014082603
treml2,0.010471885,0.039319531,0.009026596
b430306n03rik,0.004973464,0.01449166,0.009572491
trem2,0.012349561,0.022179344,0.023111615
nfya,0.054652098,0.041796056,0.218164788
oard1,0.302888431,0.331049394,0.173255578
apobec2,0.09234042,0.002193421,0.000977498
unc5cl,0.077371789,0.009185967,0.001398306
mocs1,0.033074115,0.025694234,0.018936996
rftn1,0.173155756,0.138460881,0.785280127
plcl2,0.093824846,0.045434314,0.147513045
gm7334,0.007818487,0.003139327,0.001384884
tbc1d5,0.023728594,0.043502655,0.039591523
satb1,0.189702338,0.679025097,0.081645864
gm19585,0.505725289,0.543414107,0.026664671
efhb,0,0,0
rab5a,0.309233225,0.201770362,0.295309737
kat2b,0.03673073,0.033757839,0.048214741
sgol1,0.015230634,0.008560084,0.013424456
pot1b,0.030962946,0.032772424,0.120841896
adgre4,0,0.001653184,0.014276918
zfp119a,0.02317771,0.016691161,0.023194661
zfp959,0.045125115,0.035437574,0.033365684
zfp119b,0.012047683,0.011170808,0.025125262
ebi3,0.044078764,0.00930511,0.30868477
ccdc94,0.047068771,0.032657142,0.042298949
stap2,0.000665648,0.001285734,0.251225197
mpnd,0.274744206,0.269371172,0.374943114
sh3gl1,0.221076698,0.178064282,0.125688041
chaf1a,0.088084336,0.024451268,0.015936558
ubxn6,0.339046182,0.298769897,0.310381547
hdgfrp2,0.166434833,0.159083834,0.121072585
lrg1,0,0.002265619,0
sema6b,0,0.003054572,0
tnfaip8l1,0.056810797,0.01119291,0.018370103
mydgf,0.505732977,0.453654713,0.341972945
dpp9,0.142631386,0.105536096,0.0894016
fem1a,0.05573099,0.059583754,0.033801619
ticam1,0.038704478,0.048876758,0.073305089
plin3,0.105728564,0.048800226,0.307746638
uhrf1,0.085331898,0.022943692,0.045142051
kdm4b,0.02925381,0.027824059,0.024704151
ptprs,0.117394457,0.015595845,0.077288892
safb2,0.267813201,0.263553015,0.298670704
safb,0.191501329,0.20155019,0.190849803
x2410015m20rik,1.02256215,0.976213434,0.732527223
rpl36,3.116635754,3.0930537,2.618754954
lonp1,0.098806299,0.095302297,0.036387782
ranbp3,0.15333604,0.168747464,0.130218047
vmac,0.021426584,0.028041754,0.004841055
ndufa11,1.037892257,0.79930778,0.857145532
nrtn,0,0,0.004229071
dus3l,0.100377527,0.085283669,0.0894582
rfx2,0.003643304,0.007668101,0
x1700061g19rik,0.000727513,0,0.020571371
mllt1,0.014512821,0.014005505,0.031117332
clpp,0.171163903,0.209800822,0.078223264
alkbh7,0.136131333,0.101882846,0.156480524
gtf2f1,0.290304437,0.27466948,0.23635694
khsrp,0.071570073,0.061629037,0.039238397
slc25a23,0,0.008158487,0.005663358
crb3,0.004733709,0.003259326,0.001218962
dennd1c,0.20509889,0.212868897,0.113009976
tubb4a,0.003370396,0.001852682,0.005403199
gm11110,0.075598324,0.037820595,0.073243249
tnfsf9,0.086004405,0.043099602,0.203116827
cd70,0.045864188,0.015757164,0.307166595
tnfsf14,0.063978277,0.12669363,0.001839238
c3,0.004110656,0.020606269,0.021898699
gpr108,0.266420824,0.214427428,0.162581345
trip10,0.025490395,0.051009852,0.173969727
vav1,0.276720276,0.273893723,0.087825095
adgre1,0.009006103,0.019454817,0.029389734
rpl7a.ps5,0.227340146,0.120037733,0.140227504
fbxl17,0.040250355,0.034095056,0.047356329
fer,0.000727513,0.011405595,0.001796525
pja2,0.052107951,0.086390674,0.071018973
man2a1,0.153038746,0.070373221,0.072052113
vapa,0.579367744,0.655753529,0.609442318
rab31,0.011685573,0.025859096,0.080453721
ppp4r1,0.056429499,0.056562835,0.072813748
ralbp1,0.621578496,0.584169225,0.48796099
twsg1,0.089821537,0.018338275,0.039852578
ankrd12,0.532490401,0.398059628,0.435883095
ndufv2,0.923338043,0.654256737,0.795686047
wash1,0.256297062,0.191663145,0.458000224
ddx11,0.020460956,0.014307387,0.002752851
rab12,0.044433816,0.035218366,0.131901219
ptprm,0,0.000835001,0
arhgap28,0,0.000335261,0.065670576
zbtb14,0.028002938,0.034426802,0.028582706
a930029g22rik,0.020892951,0.043507645,0.013343716
c030034i22rik,0.037798437,0.045875452,0.021724467
gm20703,0,0.001351278,0.011437452
tgif1,0.131019683,0.119344485,0.275006152
gm28727,0.030600689,0.017321835,0.011807433
gm26510,0.054807368,0.045796188,0.038534269
myl12b,1.39165155,1.150125966,1.028281488
myl12a,2.516822751,2.000515553,2.521593101
myom1,0,0.000143547,0.028224151
lpin2,0.14171929,0.118503548,0.182968078
emilin2,0.028597703,0.040733213,0.038269107
smchd1,0.376191459,0.351780784,0.787826851
gm4707,0.03089427,0.031846045,0.097796062
ndc80,0.020721582,0.016301718,0.009330671
wdr43,0.27273237,0.220618401,0.09070125
ypel5,0.104740733,0.132745642,0.161462721
lbh,0.339665611,0.226660101,0.076493672
lclat1,0.10623741,0.014063393,0.025410497
ehd3,0.118587129,0.033967641,0.009259888
xdh,0.209793436,0.194449925,0.032926756
memo1,0.172994555,0.152632027,0.068115485
dpy30,0.607011335,0.472791513,0.312485259
spast,0.064848897,0.078378543,0.045563944
slc30a6,0.068217644,0.060822324,0.019910345
nlrc4,0,0.00203923,0.004577695
yipf4,0.420215687,0.306444384,0.293278527
birc6,0.293072629,0.260315952,0.182800177
ttc27,0.033336241,0.023867019,0.007497623
rasgrp3,0,0.002205145,0.016491179
fam98a,0.069757461,0.043339051,0.016856259
crim1,0.078559399,0.157411606,0.016189473
fez2,0.119674895,0.083037925,0.076063836
gm10093,0.021536243,0.00804157,0.011636195
strn,0.061511301,0.044640594,0.042052407
heatr5b,0.034865531,0.024198149,0.009995799
gpatch11,0.218341757,0.195911555,0.139647091
eif2ak2,0.142825721,0.099736767,0.150355511
gm26637,0.007214091,0.008378247,0.000870956
cebpzos,0.329499075,0.25124983,0.145568633
cebpz,0.305775155,0.273918891,0.119475021
ndufaf7,0.178289589,0.145016185,0.054595319
prkd3,0.079951019,0.153016712,0.061803003
qpct,0.0418283,0.078968608,0.021704715
cdc42ep3,0.352494335,0.501376839,0.619931721
gm17315,0.001912008,0.005596197,0
rmdn2,0.01907051,0.022057286,0.009569175
atl2,0.033302323,0.047948438,0.027994501
hnrnpll,0.228179614,0.08310328,0.126896464
galm,0.035009641,0.008110782,0.002452075
srsf7,0.806822297,0.700303639,0.715975752
gemin6,0.046390959,0.046272672,0.023937191
dhx57,0.028038146,0.025724144,0.080072494
morn2,0.0314897,0.032644329,0.0320227
arhgef33,0.002184763,0.000303409,0.008108844
sos1,0.029326318,0.029576246,0.040023383
map4k3,0.004837568,0.006629597,0.013299278
thumpd2,0.053907677,0.031692151,0.013491185
slc8a1,0.001719573,0.000877249,0.005551641
pkdcc,0.005875899,0.000846911,0.016335446
eml4,0.153957507,0.197282116,0.066220106
cox7a2l,1.783307807,1.64781646,1.808287432
mta3,0.204349743,0.150161117,0.111729932
haao,0.029483497,0.028526629,0.076737999
c430042m11rik,0.014604995,0.001863648,0.015078168
zfp36l2,0.429861923,0.796320664,0.144089852
thada,0.029078221,0.018799852,0.022719639
dync2li1,0.003278471,0.006055521,0.003232181
lrpprc,0.067122979,0.046650046,0.029977549
x1110020a21rik,0.016907426,0.011972349,0
ppm1b,0.240242115,0.235785777,0.119298282
prepl,0.021682575,0.011137204,0.006227546
camkmt,0.016764021,0.01034504,0.005860943
srbd1,0.047175529,0.039209189,0.018411395
prkce,0.043072845,0.011294749,0.006353751
epas1,0.014914256,0.006709099,0.004525767
rhoq,0.031671367,0.090899151,0.038703092
pigf,0.157536353,0.093227107,0.052844555
cript,0.617116907,0.640381593,0.586419081
socs5,0.009397929,0.012704393,0.024360026
mcfd2,0.073386553,0.092490435,0.089260522
x4833418n02rik,0.003264576,0.010596571,0.017576123
ttc7,0.131870303,0.15709,0.153144546
calm2,1.160276563,1.823089062,1.131305077
epcam,0.033316944,0.016065297,0.003029193
msh2,0.137241754,0.121787477,0.025168753
kcnk12,0.001087546,0.001361468,0.002372943
msh6,0.03903277,0.027251069,0.032754067
fbxo11,0.071892112,0.076898519,0.2261898
foxn2,0.068218677,0.06009864,0.317528459
ppp1r21,0.058570319,0.057201847,0.082151319
gm10184,0.005220965,0.008933006,0.013872488
mettl4,0.018701576,0.012183243,0.004905177
gm1976,0,0.005614718,0.002296446
gm26734,0,0.004415479,0.005831583
gm20939,0.014571441,0.015713515,0.001275739
kdm5d,0.057203833,0.062399571,0.039370087
eif2s3y,0.451938158,0.326754325,0.31513079
gm29650,0.002371639,0.000387611,0.002729082
uty,0.047452087,0.040768075,0.04089541
ddx3y,0.178130759,0.180171825,0.226301073
erdr1,0.04005865,0.023860758,0.008386747
crem,0.438195758,0.412229756,0.691679875
cul2,0.081608435,0.052562752,0.105878877
bambi,0.0106597,0.031646365,0.010347541
map3k8,0.078518621,0.185085714,0.283576181
mtpap,0.120357581,0.110070101,0.108360084
x9430020k01rik,0.00068424,0,0.020386064
svil,0.077724377,0.063296978,0.036581707
zfp438,0.003742934,0.006212187,0.007456269
zeb1,0.105613788,0.157555697,0.31662248
arhgap12,0.043777804,0.050214539,0.074610756
kif5b,0.596064498,0.509842698,0.490625941
rpl27.ps3,0.833258436,0.645552222,0.560561605
epc1,0.142142971,0.149645291,0.092265805
gm28529,0,0.000528202,0.002071382
rab18,0.369395406,0.324717658,0.238531119
mpp7,0.001755235,0.015162691,0.004178945
wac,0.302366032,0.249928463,0.303052698
ccny,0.125528216,0.139480702,0.090110144
gm17430,0.001514831,0.000303409,0
thoc1,0.105240615,0.088578904,0.061637686
usp14,0.23490222,0.154496937,0.136527609
rock1,0.543413451,0.48269701,0.338894421
esco1,0.154051937,0.15077726,0.088613741
snrpd1,0.942373317,0.680544928,0.62672002
mib1,0.0409277,0.039811374,0.055399266
rbbp8,0.098633592,0.077419858,0.301184343
gm6277,0.001395291,0.004586948,0
cables1,0.067616419,0.10920779,0.009102897
tmem241,0.013825816,0.023250218,0.011257408
riok3,0.239906207,0.220696065,0.457948539
x3110002h16rik,0.129155192,0.102652401,0.023474068
npc1,0.033880657,0.111948446,0.035859026
ankrd29,0.021675037,0.004043291,0.00041564
ttc39c,0.124571529,0.074925203,0.121664853
osbpl1a,0,0.01644531,0.00666118
impact,0.08258003,0.08491135,0.061293414
gm5160,0.000872596,0.00056428,0
ss18,0.227330378,0.176827743,0.090447317
psma8,0.001921116,0.000554095,0.002435912
taf4b,0.008615855,0.010935932,0.003538659
kctd1,0.006528741,0.007208163,0.009838928
gm10036,0.475874022,0.3251472,0.273388108
gm10269,0.024212009,0.012640323,0.01874592
b4galt6,0.001690321,0.004647056,0.061142264
trappc8,0.044118848,0.059970624,0.057218287
rnf125,0.176658483,0.153234225,0.00757591
rnf138,0.39167907,0.423765197,0.142268522
gm15972,0.004734266,0.001611727,0.002590795
mapre2,0.272286646,0.16458325,0.327420909
zfp397,0.046271781,0.045086146,0.037870865
zfp35,0.025109091,0.033576026,0.051163898
zfp24,0.11193553,0.057637436,0.05761064
ino80c,0.138056626,0.083281238,0.176531712
galnt1,0.198731456,0.174308657,0.281929929
x2700062c07rik,0.157669983,0.070365273,0.101169613
rprd1a,0.032982066,0.030746618,0.018028169
slc39a6,0.138942653,0.078737192,0.06061558
elp2,0.119988703,0.089975561,0.068079035
mocos,0.009374053,0.007837662,0.027688031
tpgs2,0.174190988,0.098134508,0.026328005
aw554918,0.020150762,0.02568736,0.010855218
celf4,0.002874254,0.001634044,0.016042518
pik3c3,0.08057813,0.059948933,0.07292641
syt4,0,0.000536941,0.003861513
slc25a46,0.23477578,0.17055624,0.120514079
sap130,0.028573347,0.022875693,0.039883293
ammecr1l,0.066376704,0.063932348,0.098979041
gm26533,0.006191794,0.00133991,0.004192812
polr2d,0.245113229,0.174321724,0.117199566
wdr33,0.111330923,0.121673191,0.075629104
sft2d3,0.077758658,0.085266484,0.033868091
iws1,0.156202759,0.150551514,0.112793516
map3k2,0.062382097,0.08053253,0.06242107
ercc3,0.081208871,0.062482563,0.060918474
bin1,0.645142587,0.523563171,0.565683604
gypc,0.070039149,0.03393355,0.517772026
tslp,0,0,0.003519295
wdr36,0.082428198,0.056868911,0.040747338
camk4,0.319181176,0.060259255,0.019795315
stard4,0.150361626,0.073038019,0.090919328
nrep,0,0,0.01772261
epb41l4aos,0.149602312,0.156767505,0.157945648
apc,0.051019108,0.07135202,0.070660908
srp19,0.518102364,0.440019322,0.284656034
reep5,1.417275712,1.490911877,0.939606474
fam13b,0.023845122,0.036043506,0.055864076
x4933408b17rik,0.00157348,0.001188532,0
brd8,0.152437862,0.164921026,0.135276621
kif20a,0.018335029,0.006468061,0.004536773
cdc23,0.069553809,0.052657904,0.021965277
cdc25c,0.003521246,0.002470959,0.00411932
gm3550,0.026831402,0.021080956,0.020301963
fam53c,0.050678558,0.040192837,0.019811618
kdm3b,0.073315492,0.058467556,0.122758313
reep2,0.013170772,0.000237093,0.001384884
egr1,0.082518192,0.050134775,0.032348761
etf1,0.397997208,0.244739506,0.503124283
hspa9,0.371612731,0.232677996,0.145674671
ctnna1,0.122887542,0.131765521,1.019785001
sil1,0.058485936,0.062726716,0.029744304
gm5239,0.026704883,0.015311085,0.026759699
gm28285,0.005599753,0.001603885,0
matr3,0.348567387,0.339711842,0.228885426
paip2,0.879203847,0.864895556,0.574908667
mzb1,0.003093234,0.004220761,0.005681619
spata24,0.061661113,0.040594519,0.013051558
dnajc18,0.075571263,0.048613033,0.034216228
x1700066b19rik,0.024007608,0.025601471,0.007169264
tmem173,0.346595229,0.422137792,0.417891919
ube2d2a,0.805272665,0.816204235,0.847206515
cxxc5,0.035455016,0.216445579,0.010076828
nrg2,0.002422315,0.003741219,0.000971074
pura,0.307518205,0.335728301,0.194792345
cystm1,0.011732295,0.003047291,0.265399628
pfdn1,0.685348928,0.500293879,0.277390812
hbegf,0.00691222,0.007246884,0.001156207
ankhd1,0.128851703,0.165638575,0.122994541
sra1,0.69909158,0.561915814,0.535960124
slc35a4,0.19942262,0.190303196,0.090259065
cd14,0.026447856,0.031424815,0.052649599
tmco6,0.055757781,0.040823982,0.022067895
ndufa2,1.462109429,1.286953677,1.163058803
ik,0.419389719,0.380046553,0.322721549
wdr55,0.144719038,0.115194448,0.059138676
dnd1,0.000925139,0.013287792,0.027653613
hars,0.281097189,0.200839117,0.089241439
hars2,0.07925716,0.05168224,0.036640544
zmat2,0.544931731,0.472741721,0.619989675
taf7,0.143297644,0.249010316,0.171041276
x3222401l13rik,0.001193594,0.000522404,0.008614241
pcdhga12,0.006609334,0.002628676,0
gm29994,0.000730343,0.002857235,0.002007986
diaph1,0.560362189,0.570478052,0.413190754
hdac3,0.22584272,0.186071699,0.159795881
rell2,0.005664954,0.003498044,0.002106973
fchsd1,0.020491375,0.01429796,0.018890764
arap3,0.006444752,0.047568732,0.003448131
x1700086o06rik,0.006071735,0.005037473,0.00076535
x0610009o20rik,0.090360774,0.06526542,0.01969302
rnf14,0.159961575,0.109149065,0.088185663
gnpda1,0.254926903,0.115011643,0.161301229
ndfip1,0.746768533,0.525445292,0.23995513
spry4,0,0.005180368,0
